,OBJECTID,HUC12,VALUE_0,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_45,VALUE_46,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,TotalPixels,V_0_PERCENT,V_11_PERCENT,V_21_PERCENT,V_22_PERCENT,V_23_PERCENT,V_24_PERCENT,V_31_PERCENT,V_41_PERCENT,V_42_PERCENT,V_43_PERCENT,V_45_PERCENT,V_46_PERCENT,V_52_PERCENT,V_71_PERCENT,V_81_PERCENT,V_82_PERCENT,V_90_PERCENT,V_95_PERCENT,TotalPercents
669,670,20501061001,0.0,488700.0,3476700.0,340200.0,83700.0,5400.0,39600.0,37058400.0,1925100.0,9815400.0,467100.0,312300.0,76500.0,54000.0,16667100.0,297900.0,1349100.0000000002,371700.0,72828900.0,0.0,0.006710248266828141,0.047737917227913644,0.0046712225503886505,0.0011492690401749854,7.414638968870874e-05,0.0005437401910505308,0.5088419569703785,0.026433187924024666,0.1347734209908429,0.006413662708073306,0.004288132870330322,0.0010504071872567073,0.0007414638968870874,0.22885283177419952,0.0040904091644937655,0.018524239690562404,0.005103743156906118,1.0
670,671,20501011302,0.0,962100.0,2890800.0,159300.0,33300.0,3600.0,14400.0,33565500.00000001,418500.0,3644100.0,398700.0,103500.0,94500.0,56700.0,8775000.0,29700.0,2016900.0,530100.0,53696700.00000001,0.0,0.017917302180580928,0.053835710574392834,0.002966662755811809,0.0006201498416103782,6.704322612004089e-05,0.00026817290448016357,0.6250942795367314,0.0077937750364547535,0.06786450564001138,0.007425037292794528,0.0019274927509511754,0.0017598846856510732,0.001055930811390644,0.16341786366759967,0.0005531066154903373,0.03756096743375291,0.00987211504617602,1.0
671,672,20501011303,0.0,36900.0,964800.0,56700.0,6300.0,10800.0,10800.0,21435299.999999996,847800.0,4538700.0,275400.0,179100.0,124200.0,7200.0,3823200.0,0.0,178200.0,88200.0,32583599.999999996,0.0,0.0011324715501049608,0.02960998784664678,0.001740139211136891,0.00019334880123743234,0.0003314550878355983,0.0003314550878355983,0.6578554855817036,0.026019224395094468,0.1392940006629102,0.008452104739807757,0.0054966302066070056,0.003811733510109381,0.00022097005855706555,0.1173351010938018,0.0,0.005469008949287372,0.002706883217324053,0.9999999999999999
672,673,20502060201,0.0,93600.0,3114000.0,124200.0,17100.0,14400.0,104400.0,26596800.0,1967400.0,16809300.0,1675800.0,795600.0,66600.0,34200.0,25628400.000000004,745200.0,1035000.0,191700.0,79013700.0,0.0,0.0011846046951351475,0.039410886972765485,0.0015718793070062533,0.0002164181654573827,0.00018224687617463808,0.001321289852266126,0.3366099802945565,0.024899479457359926,0.2127390566446072,0.021208980214823505,0.010069139908648753,0.0008428918023077011,0.0004328363309147654,0.32435387787181214,0.00943127584203752,0.013098994225052112,0.0024261615390748694,1.0
673,674,20502060202,0.0,350100.0,3722400.0,342000.0,47700.0,11700.0,1225800.0,53408700.00000001,1052100.0,17062200.000000004,5345999.999999999,510300.0,460800.0,67500.0,20556900.0,780300.0,1341000.0,452700.0,106738200.0,0.0,0.003279987858142633,0.034874112548272315,0.0032041012495994873,0.00044688780586519167,0.0001096139901178772,0.011484173426196058,0.5003710011973221,0.009856827265215265,0.15985092497343972,0.05008516163847619,0.004780856338218183,0.004317104841565625,0.0006323884045262146,0.19259178063711024,0.007310409956323041,0.012563449636587464,0.0042412182330224795,1.0000000000000002
674,675,20501040906,0.0,192600.0,3870900.0,661500.0,267300.0,99000.0,202500.0,15930900.0,1027800.0,7560899.999999999,433800.0,210600.0,0.0,33300.0,27184500.0,807300.0,310500.0,232200.0,59025600.0,0.0,0.0032629909734081483,0.06558001951695536,0.011207001707733593,0.004528543547206635,0.0016772383508172725,0.0034307148084898754,0.26989814588924127,0.0174127836057575,0.12809526713832642,0.0073493535008538665,0.003567943400829471,0.0,0.0005641619907294462,0.460554403513052,0.013677116369846304,0.005260429373017809,0.003933886313735057,1.0000000000000002
675,676,20501050601,0.0,1038600.0,3244500.0,189000.0,2700.0,0.0,45000.0,22140000.0,469800.0,7677000.0,412200.0,120600.0,22500.0,42300.0,22070700.000000004,324900.0,822600.0,522000.0,59144400.0,0.0,0.017560411467526935,0.054857264593097574,0.0031955688112484024,4.565098301783432e-05,0.0,0.0007608497169639053,0.37433806074624143,0.007943271045103171,0.12980096171404223,0.006969383407389372,0.0020390772414632663,0.00038042485848195266,0.000715198733946071,0.3731663521821171,0.0054933349564793964,0.013908332826100189,0.008825856716781301,1.0
676,677,20801030401,0.0,128700.0,2972700.0,65700.0,1800.0,1800.0,5400.0,76663800.0,2802599.9999999995,13224600.000000002,78300.0,422100.0,0.0,900.0,25306200.0,2122200.0,133200.0,12600.0,123942600.0,0.0,0.001038383897062027,0.02398448959437675,0.0005300840873113845,1.4522851707161218e-05,1.4522851707161218e-05,4.356855512148365e-05,0.6185427770597034,0.022612080108050013,0.10669939149251348,0.000631744049261513,0.003405608725329306,0.0,7.261425853580609e-06,0.20417677215097957,0.017122442162743078,0.0010746910263299302,0.00010165996195012853,1.0
677,678,20801030302,0.0,216000.0,4421700.0,575100.0,135900.0,13500.0,900.0,66279600.0,897300.0,10604700.0,35100.0,438300.0,0.0,7200.0,24746400.0,178200.0,0.0,4500.0,108554400.0,0.0,0.001989785766399151,0.040732572792995955,0.005297804603037739,0.0012519068780261326,0.00012436161039994695,8.29077402666313e-06,0.6105657624195795,0.00826590170458314,0.09769019035617166,0.00032334018703986204,0.004037606950984944,0.0,6.632619221330503e-05,0.2279631226371294,0.0016415732572792995,0.0,4.1453870133315645e-05,0.9999999999999999
678,679,20502060505,0.0,68400.0,503100.0,33300.0,1800.0,0.0,3600.0,15410700.0,1355400.0,25968600.0,171900.0,99900.0,51300.0,7200.0,307800.0,13500.0,279900.0,53100.0,44329500.0,0.0,0.0015429905593340777,0.011349101614049334,0.00075119277230738,4.0605014719317834e-05,0.0,8.121002943863567e-05,0.34763983351943967,0.03057557608364633,0.5858085473555984,0.0038777789056948534,0.00225357831692214,0.0011572429195005583,0.00016242005887727134,0.00694345751700335,0.00030453761039488374,0.006314079788853923,0.001197847934219876,0.9999999999999999
679,680,20501011309,0.0,865800.0,2872800.0,120600.0,52200.0,26100.0,187200.0,30001500.0,1620000.0,17545500.0,387000.0,216000.0,90000.0,34200.0,12716100.0,35100.0,925200.0,295200.0,67990500.0,0.0,0.012734131974319942,0.04225296181084122,0.0017737772188761666,0.0007677543186180423,0.00038387715930902113,0.002753325832285393,0.4412601760540075,0.023826858164008206,0.25805811105963333,0.005691971672513072,0.003176914421867761,0.0013237143424449005,0.0005030114501290621,0.18702759944404,0.0005162485935535111,0.013607783440333575,0.004341783043219273,1.0
680,681,20502060802,0.0,569700.0,4049100.0,300600.0,40500.0,17100.0,62100.0,46858499.99999999,4351500.0,34817400.0,2451600.0,682200.0,167400.0,47700.0,5373000.0,1924200.0,577800.0,97200.0,102387600.0,0.0,0.005564150346331001,0.03954678105551844,0.0029359023944305757,0.00039555571182447877,0.00016701241165922436,0.0006065187581308674,0.45765795858092184,0.04250026370380788,0.34005485039203964,0.02394430575577511,0.006662916212510109,0.0016349636088745121,0.0004658767272599416,0.05247705776871418,0.018793291375127457,0.005643261488695896,0.000949333708378749,1.0
681,682,20502060701,0.0,272700.0,5077800.0,430200.0,49500.0,12600.0,93600.0,31558500.0,3241800.0,24061500.0,615600.0,326700.0,108000.0,20700.0,19504800.0,1908900.0,1296000.0,396000.0,88974900.0,0.0,0.00306490931712202,0.05707002761452949,0.004835071463974672,0.0005563366747251191,0.00014161297174821214,0.0010519820758438615,0.35468991816793277,0.036434994588361434,0.27043019997774653,0.0069188051911269356,0.003671822053185786,0.0012138254721275326,0.00023264988215777709,0.2192168802662324,0.021454365219854138,0.014565905665530392,0.004450693397800953,0.9999999999999999
682,683,20501050608,0.0,721800.0,2911500.0,995400.0,270900.0,74700.0,86400.0,14713200.0,581400.0,6822899.999999999,139500.0,49500.0,900.0,32400.0,16429500.0,1543500.0,547200.0,566100.0,46486800.0,0.0,0.015526988306357934,0.06263068225818942,0.021412530008518546,0.00582746069852087,0.0016069077673662201,0.0018585921164717726,0.3165027491675056,0.012506776117091303,0.14677069619763028,0.0030008518547200496,0.0010648184000619531,1.9360334546580963e-05,0.0006969720436769148,0.35342290714783553,0.03320297374738636,0.011771083404321227,0.012177650429799427,1.0
683,684,20502060203,0.0,187200.0,1583100.0,21600.0,14400.0,18000.0,79200.0,51664500.0,177300.0,8886600.0,6752700.000000001,380700.0,610200.0,52200.0,1550700.0,0.0,1103400.0,141300.0,73223100.0,0.0,0.002556570262663012,0.021620226403962686,0.0002949888764611168,0.00019665925097407785,0.0002458240637175973,0.0010816258803574281,0.7055765188854337,0.0024213670276183336,0.1213633402573778,0.09222089750365664,0.005199178947627183,0.008333435760026549,0.0007128897847810322,0.02117774308927101,0.0,0.015069015105888716,0.001929718900183139,1.0
684,685,20501030202,0.0,541800.0,1980900.0,122400.0,51300.0,33300.0,261000.0,23519699.999999996,1513800.0,13198500.0,144900.0,202500.0,17100.0,37800.0,8452800.0,22500.0,444600.0,135000.0,50679900.0,0.0,0.0106906288291808,0.039086501749214186,0.002415158672373071,0.0010122356200387135,0.0006570652270426737,0.0051499706984425775,0.4640833940082754,0.029869830050966953,0.2604286906643462,0.0028591216636181206,0.003995666921205448,0.00033741187334623786,0.0007458578252916837,0.1667880165509403,0.0004439629912450498,0.008772708707002185,0.002663777947470299,1.0
685,686,20502060207,0.0,12600.0,2623500.0,203400.0,68400.0,71100.0,47700.0,24449400.0,1437299.9999999998,19444500.0,383400.0,696600.0,54900.0,192600.0,7979400.0,346500.0,425700.0,23400.0,58460400.0,0.0,0.00021553051296262086,0.044876531806145696,0.003479278280682308,0.0011700227846542274,0.001216207894574789,0.0008159369419299218,0.4182215653673256,0.02458587351437896,0.33260976661124453,0.006558285608719749,0.011915758359504895,0.0009390972350514195,0.0032945378410000614,0.13649239485189973,0.005927089106472073,0.007281852330808547,0.0004002709526448673,1.0
686,687,20501060101,0.0,126900.0,3276900.0,523800.0,178200.0,66600.0,154800.0,22725000.0,363600.0,6821100.000000001,256500.0,46800.0,50400.0,36900.0,32307300.0,2119500.0,782100.0,418500.0,70254900.0,0.0,0.0018062797043337903,0.046643009953754117,0.007455707715760751,0.0025364778826814927,0.0009479765824163155,0.0022034050294000847,0.3234649825136752,0.005175439720218803,0.09709073673153049,0.0036509908917385122,0.0006661457065628162,0.0007173876839907252,0.0005252302686360666,0.45985831593241183,0.03016871421068139,0.011132319596213218,0.005956879875994415,1.0
687,688,20501060102,0.0,180900.0,4091400.0,992700.0,396900.0,162000.0,202500.0,25713000.0,756000.0,8808300.000000002,428400.0,92700.0,211500.0,25200.0,37356300.0,1558800.0,414900.0,340200.0,81731700.0,0.0,0.002213339499851343,0.05005891227026967,0.012145838150925528,0.004856132932509662,0.00198209507449374,0.002477618843117175,0.3146025348793675,0.00924977701430412,0.10777091385594575,0.005241540308105668,0.0011341988481825289,0.002587735236144605,0.000308325900476804,0.4570601125389537,0.019072159272350876,0.005076365718564522,0.0041623996564368534,1.0000000000000002
688,689,20503020103,0.0,24300.0,2589300.0,2520900.0,811800.0,282600.0,504900.0,13189500.0,59400.0,754200.0,45900.0,128700.0,900.0,13500.0,4781700.000000001,19264500.0,0.0,0.0,44972100.0,0.0,0.000540335007704777,0.0575756969320979,0.05605475394744742,0.018051191738878106,0.0062838960155296286,0.0112269607156437,0.2932818347375373,0.001320818907722788,0.016770397646540855,0.0010206327923312454,0.002861774300066041,2.0012407692769515e-05,0.00030018611539154276,0.10632592207168447,0.42836558666373153,0.0,0.0,1.0
689,690,20501060104,0.0,483300.0,4774500.000000001,408600.0,59400.0,24300.0,233100.0,28580400.000000004,2970000.0,20123100.0,783900.0,267300.0,19800.0,54000.0,43920900.0,3376800.0,1191600.0,742500.0,108013500.0,0.0,0.004474440694913136,0.04420280798233555,0.0037828604757738616,0.000549931258592676,0.0002249718785151856,0.00215806357538641,0.2646002583010457,0.027496562929633796,0.18630171228596426,0.00725742615506395,0.0024746906636670418,0.00018331041953089196,0.0004999375078115235,0.4066241719785027,0.03126275882181394,0.011031954339040953,0.006874140732408449,1.0
690,691,20501060105,0.0,306900.0,3347100.0,273600.0,43200.0,15300.0,185400.0,14755500.0,1947600.0,11797200.0,33300.0,16200.0,9000.0,36000.0,34080300.00000001,1582200.0,1005300.0,497700.0,69931800.0,0.0,0.0043885614269902964,0.04786234588556279,0.003912383207639443,0.0006177447169957016,0.00021878458726931095,0.002651154410439886,0.2109984298988443,0.027849990991222876,0.16869578646624284,0.00047617821935085324,0.00023165426887338807,0.00012869681604077115,0.0005147872641630846,0.4873362333015882,0.022624900259967568,0.014375434351754137,0.007116933927054645,1.0000000000000002
691,692,20501060106,0.0,162000.0,2258100.0,133200.0,11700.0,5400.0,19800.0,8126099.999999999,1449900.0000000002,9193500.000000002,64800.0,131400.0,2700.0,23400.0,20215800.000000004,552600.0,772200.0,351000.0,43473600.00000001,0.0,0.0037263994700231858,0.05194186816826763,0.003063928453130175,0.00026912885061278565,0.00012421331566743953,0.00045544882411394495,0.18692033786021856,0.033351275256707516,0.21147316992381585,0.0014905597880092744,0.0030225240145743616,6.210665783371977e-05,0.0005382577012255713,0.4650132494203379,0.012711162636634646,0.017762504140443853,0.00807386551838357,0.9999999999999999
692,693,20502061004,0.0,9900.0,3075300.0,453600.0,45900.0,3600.0,189000.0,14299200.0,579600.0,11127600.0,344700.0,135000.0,0.0,29700.0,4689900.0,14152500.0,11700.0,19800.0,49167000.0,0.0,0.00020135456708768077,0.06254805052169138,0.009225700164744647,0.0009335529928610653,7.321984257733846e-05,0.003844041735310269,0.29082921471718837,0.011788394654951491,0.22632253340655317,0.007010799926780158,0.0027457440966501922,0.0,0.0006040637012630423,0.09538714991762767,0.2878455061321618,0.00023796448837634998,0.00040270913417536153,1.0
693,694,20502061101,0.0,36900.0,2363399.9999999995,616500.0,155700.0,110700.0,205200.0,9461700.0,36900.0,1275299.9999999998,32400.0,44100.0,63000.0,131400.0,8693100.000000002,21387600.0,520200.0,211500.0,45345600.0,0.0,0.0008137503969514132,0.05211972054620513,0.013595585900285805,0.0034336297237218165,0.0024412511908542393,0.004525246109876151,0.20865751032073673,0.0008137503969514132,0.028124007621467127,0.0007145125436646554,0.0009725309622102254,0.0013893299460146077,0.002897745315973325,0.19170768497935856,0.471657669101302,0.01147189583994919,0.0046641791044776115,1.0
694,695,20501040601,0.0,14400.0,1746900.0,248400.0,46800.0,10800.0,36000.0,12202200.000000002,558900.0,7471800.0,99900.0,161100.0,66600.0,15300.0,12381300.0,490500.0,244800.0,100800.0,35896500.0,0.0,0.00040115331578287577,0.04866491162091011,0.006919894697254607,0.0013037482762943463,0.00030086498683715683,0.0010028832894571893,0.3399272909615144,0.015569763068822866,0.20814842672683967,0.0027830011282437006,0.004487902720320923,0.0018553340854958005,0.0004262253980193055,0.34491663532656386,0.013664284818854205,0.006819606368308888,0.00280807321048013,1.0
695,696,20502061203,0.0,38700.0,3888000.0,1581300.0,227700.0,36000.0,171000.0,11985300.0,449100.0,3355200.0,55800.0,28800.0,84600.0,25200.0,11763900.0,22085999.999999996,126000.0,114300.0,56016900.0,0.0,0.0006908629360068122,0.06940762519882393,0.02822898089683649,0.004064844716505198,0.0006426631962854067,0.003052650182355682,0.21395864462331904,0.008017223373660448,0.05989620989379991,0.0009961279542423805,0.0005141305570283254,0.001510258511270706,0.0004498642373997847,0.21000626596616379,0.39427387092109695,0.0022493211869989236,0.0020404556482061663,1.0
696,697,20502050302,0.0,69300.0,1720800.0,14400.0,900.0,0.0,29700.0,30484800.0,527400.0,7424099.999999999,714600.0,224100.0,61200.0,42300.0,953100.0,352800.0,429300.0,127800.0,43176600.0,0.0,0.0016050360611998165,0.039854921415766874,0.00033351398674281904,2.084462417142619e-05,0.0,0.0006878725976570642,0.7060491099345478,0.012214949764455746,0.17194730479009462,0.016550631592112394,0.005190311418685121,0.001417434443656981,0.0009796973360570308,0.022074456997540334,0.008171092675199066,0.009942885729770293,0.002959936632342519,1.0
697,698,20502050401,0.0,177300.0,2315700.0,82800.0,29700.0,12600.0,862200.0,72864899.99999999,991800.0,17429400.000000004,2626200.0000000005,602100.0,207000.0,210600.0,7018200.0,1299600.0,2844000.0,1059300.0,110633399.99999999,0.0,0.0016025901762035698,0.020931291996811093,0.0007484177472625808,0.00026845419195288225,0.00011388965719213187,0.0077933065421473095,0.6586157525665848,0.008964743016123523,0.1575419357987733,0.023737858549045775,0.005442298618681158,0.001871044368156452,0.0019035842702113468,0.06343653905601745,0.011746904641817029,0.025706522623366906,0.009574866179652801,1.0000000000000002
698,699,20502060302,0.0,624600.0,2882700.0,143100.0,17100.0,2700.0,1980000.0,87420600.0,811800.0,19458899.999999996,5930099.999999999,837900.0,882900.0,748800.0,1358099.9999999998,2700.0,7405200.0,1179000.0,131686200.0,0.0,0.004743093809374103,0.02189067647179431,0.0010866742301015597,0.0001298541532825763,2.0503287360406785e-05,0.01503574406429831,0.6638554381552509,0.006164655066362307,0.14776719200645166,0.04503205347257343,0.006362853510846239,0.006704574966853019,0.005686245027952815,0.010313153542284612,2.0503287360406785e-05,0.05623368280047568,0.00895310214737763,1.0
699,700,20501060501,0.0,3744000.0,6991200.0,894600.0,111600.0,36000.0,318600.0,38942100.0,2893500.0,28476900.0,486000.0,306900.0,97200.0,131400.0,38574900.0,12576600.000000002,1606500.0,1577700.0,137765700.0,0.0,0.02717657588209547,0.05074702919522058,0.006493633756443004,0.0008100710118701535,0.00026131322963553335,0.0023126220822744705,0.2826690533274973,0.021003050831955996,0.20670529747244779,0.0035277286000797007,0.002227695282642922,0.0007055457200159401,0.0009537932881696969,0.2800036583852149,0.0912897767731736,0.011661102872485677,0.01145205228877725,0.9999999999999999
700,701,20501060503,0.0,4251600.0,7020000.0,712800.0,162000.0,68400.0,427500.0,41821199.99999999,3051000.0,21640500.0,546300.0,578700.0,98100.0,99000.0,35601299.99999999,6376499.999999999,1504800.0,1581300.0,125540999.99999999,0.0,0.03386622696967525,0.05591798695246972,0.00567782636748154,0.001290415083518532,0.000544841924152269,0.0034052620259516814,0.3331278227829952,0.024302817406265685,0.17237794824001723,0.0043515664205319386,0.004609649437235645,0.0007814180227973332,0.0007885869954835473,0.28358305254856975,0.05079217148182665,0.01198652233134992,0.012595885009678115,1.0
701,702,20502050404,0.0,73800.0,1503900.0,42300.0,3600.0,900.0,207900.0,18469800.0,1527300.0,15551100.0,183600.0,459000.0,46800.0,39600.0,4837499.999999999,976500.0,498600.0,179100.0,44601300.0,0.0,0.0016546602901709143,0.033718748108239,0.0009484028492443045,8.071513610589826e-05,2.0178784026474564e-05,0.004661299110115625,0.414109005791311,0.03424339649292733,0.348669209193454,0.0041164719414008115,0.010291179853502029,0.0010492967693766773,0.0008878664971648808,0.10846096414230076,0.021893980668724902,0.011179046350666908,0.004015578021268438,0.9999999999999999
702,703,20502050402,0.0,102600.0,2511900.0,322200.0,62100.0,33300.0,749700.0,22941000.0,927900.0,14747399.999999998,622800.0,1080000.0,10800.0,208800.0,13914900.0,1167300.0,146700.0,95400.0,59644800.0,0.0,0.0017201834862385322,0.04211431675519073,0.005401979719942057,0.0010411636890391115,0.0005583051665861902,0.012569410912602608,0.38462699179140514,0.015557098020280057,0.24725374215354898,0.010441815548044422,0.018107194591984548,0.00018107194591984548,0.0035007242877836795,0.23329611298889424,0.019570859488169966,0.0024595605987445678,0.0015994688556253019,1.0
703,704,20502050405,0.0,17100.0,2059200.0,136800.0,32400.0,9000.0,900.0,27206100.0,2195100.0,29988900.0,443700.0,297900.0,177300.0,7200.0,4635000.0,397800.0,207000.0,180000.0,67991400.0,0.0,0.00025150239589124504,0.030286183252587827,0.0020120191671299604,0.0004765308553728854,0.0001323696820480237,1.3236968204802371e-05,0.4001403118629709,0.032284965451512986,0.44106901755221983,0.006525825324967569,0.0043814364757895855,0.0026076827363460675,0.00010589574563841897,0.06817038625473222,0.005850739946522648,0.0030445026871045457,0.0026473936409604744,1.0
704,705,20502050501,0.0,46800.0,2230200.0,86400.0,4500.0,0.0,10800.0,14497200.0,2566800.0,21013200.0,234000.0,262800.0,33300.0,19800.0,11401200.0,645300.0,700200.0,49500.0,53802000.0,0.0,0.0008698561391769822,0.041451990632318504,0.0016058882569421212,8.364001338240214e-05,0.0,0.00020073603211776515,0.26945466711274674,0.04770826363332218,0.39056540649046506,0.004349280695884911,0.004884576781532285,0.0006189360990297759,0.00036801605888256943,0.21191033790565406,0.011993977919036468,0.013014386082301772,0.0009200401472064236,0.9999999999999999
705,706,20502050502,0.0,63900.0,1153800.0,81000.0,11700.0,0.0,900.0,27299700.0,534600.0,11834100.0,765900.0,174600.0,79200.0,31500.0,4151700.0,891000.0,315000.0,45900.0,47434500.0,0.0,0.0013471207665306897,0.024324067925244285,0.0017076178730670714,0.000246655914998577,0.0,1.897353192296746e-05,0.575524143819372,0.011270277962242671,0.24948297125509913,0.01614647566644531,0.0036808651930556875,0.0016696708092211365,0.0006640736173038611,0.08752490276064889,0.018783796603737787,0.006640736173038611,0.0009676501280713404,1.0
706,707,20502060402,0.0,406800.0,8289900.000000001,678600.0,189000.0,123300.0,113400.0,52275600.0,4529700.0,32762700.000000004,3357000.0,514800.0,297000.0,77400.0,41393700.0,1823400.0,3843900.0,775800.0,151452000.0,0.0,0.0026859995246018543,0.05473615402899929,0.00448062752555265,0.0012479201331114808,0.0008141193249346328,0.0007487520798668885,0.3451628238649869,0.029908485856905156,0.21632398383646306,0.022165438554789637,0.0033990967435227003,0.001961017352032327,0.0005110530068932731,0.2733123365818873,0.012039458046113621,0.025380318516757785,0.0051224150225814115,0.9999999999999999
707,708,20502060502,0.0,621900.0,3205800.0,144000.0,24300.0,25200.0,63000.0,34424100.0,3003300.0,21877200.0,6414300.000000001,495000.0,675900.0,258300.0,12776400.0,560700.0,2016000.0,468000.0,87053400.0,0.0,0.007143890991046875,0.03682567251824742,0.0016541571035709117,0.00027913901122759136,0.0002894774931249095,0.0007236937328122738,0.39543659409052373,0.034499514091350825,0.2513078179600107,0.0736823604821868,0.005686165043525009,0.007764199904885967,0.002967144304530323,0.14676508901432914,0.006440874222029237,0.023158199449992763,0.005376010586605463,1.0
708,709,20502060504,0.0,92700.0,1918800.0,27900.0,1800.0,0.0,14400.0,29765699.999999996,1788300.0,20667600.0,2723399.9999999995,861300.0,215100.0,12600.0,2140200.0,29700.0,490500.0,152100.0,60902100.0,0.0,0.001522115000960558,0.03150630273832922,0.00045811228184249806,2.9555631086612778e-05,0.0,0.00023644504869290223,0.48874669346377214,0.029363519484549794,0.3393577561364879,0.044717669834045126,0.014142369474944214,0.003531897914850227,0.00020688941760628945,0.03514164536198259,0.00048766791292911084,0.008053909471101982,0.0024974508268187797,0.9999999999999998
709,710,20802050607,0.0,4515300.0,30291300.0,14710500.0,9990900.0,4235400.0,153000.0,6056099.999999999,2706300.0,9180000.0,72900.0,18000.0,167400.0,102600.0,342900.0,246600.0,2691000.0000000005,89100.0,85569300.0,0.0,0.05276775666039105,0.3539972864099625,0.17191329133228855,0.11675799615048855,0.04949672370815234,0.0017880244433459197,0.07077421458396878,0.03162699706553636,0.10728146660075517,0.0008519410583001147,0.00021035581686422583,0.0019563090968373,0.0011990281561260873,0.004007278311263502,0.002881874691039894,0.03144819462120177,0.0010412612934779179,1.0
710,711,20802050604,0.0,1218600.0,10814400.0,3377700.0,1656900.0,369900.0,171000.0,15658200.000000002,4708800.0,7936200.0,1430099.9999999998,1371600.0,67500.0,468900.0,3248100.0,5073300.0,4095900.0,153000.0,61820100.0,0.0,0.0197120354059602,0.17493339544905298,0.054637569334245656,0.026801962468517522,0.005983490806388213,0.0027660906404227753,0.25328655243197606,0.07616940121416821,0.12837572245920018,0.023133252777009415,0.022186958610548996,0.0010918778843774111,0.0075849117034750835,0.052541163796241026,0.08206554178980623,0.06625515002402131,0.002474923204588799,1.0
711,712,20802050605,0.0,1358099.9999999998,32692499.999999996,25116300.0,10901700.0,2661300.0,2396700.0,22721400.0,9832500.0,22506300.0,2916900.0,2572199.9999999995,746100.0,328500.0,9200700.000000002,8315100.000000001,8264700.000000001,151200.0,162682200.0,0.0,0.008348178227243052,0.20095929364122195,0.1543887407472975,0.06701224842054017,0.016358888679892453,0.014732404651523031,0.13966740061297425,0.06043992520386373,0.1383451908075991,0.017930050122262915,0.015811195078502746,0.004586242379313778,0.0020192743889620376,0.05655627966673675,0.05111253720443909,0.05080273072284491,0.0009294194447825269,0.9999999999999999
712,713,20802030901,0.0,194400.0,7027200.0,2055600.0,255600.0,35100.0,0.0,92428199.99999999,2111400.0,12629700.0,2178000.0,1625400.0,0.0,9900.0,21663900.0,0.0,29700.0,7200.0,142251300.0,0.0,0.0013665955952599379,0.04939990003606294,0.014450483053581936,0.001796820134508437,0.00024674642692193324,0.0,0.649752937231505,0.014842746604073214,0.0887844258716792,0.015310932132078934,0.01142625761592337,0.0,6.959514605490424e-05,0.1522931600625091,0.0,0.00020878543816471272,5.0614651676293996e-05,0.9999999999999999
713,714,20802030902,0.0,170100.0,7158600.0,1485900.0,182700.0,19800.0,9900.0,64327500.0,338400.0,5968800.0,291600.0,718200.0,0.0,14400.0,8216099.999999999,0.0,7200.0,7200.0,88916400.0,0.0,0.0019130329163124012,0.08050933236163407,0.0167112028827078,0.002054739058261468,0.00022268108020567635,0.00011134054010283817,0.7234604639863962,0.0038058220980606502,0.06712822381472934,0.003279484999392688,0.008077250091096805,0.0,0.00016194987651321915,0.0924025264180736,0.0,8.097493825660957e-05,8.097493825660957e-05,1.0
714,715,20401010401,0.0,2052000.0,3150000.0,255600.0,81000.0,4500.0,91800.0,35795699.99999999,734400.0,4806900.0,423000.0,386100.0,1800.0,180900.0,9229500.0,4500.0,2880900.0,226800.0,60305399.99999999,0.0,0.034026803569829574,0.05223412828701908,0.004238426409575263,0.001343163298809062,7.462018326717012e-05,0.0015222517386502704,0.5935737098170313,0.012178013909202163,0.07970927976599111,0.007014297227113991,0.006402411724323195,2.9848073306868045e-05,0.0029997313673402384,0.1530459958809659,7.462018326717012e-05,0.047771841327642305,0.0037608572366653738,1.0
715,716,20401030402,0.0,1008000.0,8728200.0,2414700.0,544500.0,209700.0,237600.0,72664199.99999999,2260800.0,19298700.0,407700.0,792000.0,30600.0,153000.0,14267700.0,124200.0,9957600.000000002,549000.0,133648199.99999999,0.0,0.007542189120392195,0.0653072768656817,0.01806758340179666,0.004074128944497569,0.0015690447009387334,0.0017778017212353031,0.5436975582162722,0.016916052741451065,0.1443992511683659,0.003050546135301486,0.00592600573745101,0.00022895931258333448,0.0011447965629166725,0.10675564654069417,0.0009293054451911812,0.07450605395358863,0.004107799431642177,1.0
716,717,20501070201,0.0,852300.0,3556800.0,2688300.0,2937600.0,699300.0,358200.0,21175200.0,282600.0,3245400.0,342000.0,157500.0,365400.0,89100.0,6841800.0,194400.0,1026000.0,210600.0,45022500.0,0.0,0.018930534732633682,0.07900049975012494,0.059710144927536235,0.06524737631184407,0.015532233883058471,0.007956021989005498,0.4703248375812094,0.006276861569215393,0.0720839580209895,0.007596201899050475,0.0034982508745627187,0.008115942028985508,0.0019790104947526236,0.1519640179910045,0.00431784107946027,0.022788605697151423,0.004677661169415292,1.0000000000000002
